What breed of pets do you have at home 	A hamster  had three but one died  now only have one left  but not very good at taking care of it 	How many hamsters do you have 	Two  now only one left 	1
What breed of pet do you have at home 	Three hamsters  one died  now only one left  but I don t really know how to take care of it 	How many hamsters do you have 	There are three now 	1
What breed of pet do you have at home 	Three hamsters  one died  and now there s one left  but I m not very good at taking care of them 	How many hamsters do you have 	One died  so now there are three left 	1
This band has many classic songs  have you heard them all 	No  I have only heard one of their songs 	This band has many classic songs  Haven t you heard them 	No  I don t know what band it is 	3
This band has many classic songs  have you heard them all 	No  I ve only heard one of their songs 	This band has many classic songs  Haven t you heard them 	I haven t heard them  I only know one of their songs 	3
This band has many classic songs  have you heard them all 	No  I ve only heard one of their songs 	This band has many classic songs  Haven t you heard them 	No  I ll go look for them 	3
You re welcome  as long as you re happy  Are you married 	My son is almost three years old 	How old is your son 	Oh  my son hasn t been born yet 	1
I also dislike winter  It s too cold in winter  I like sunshine 	I like the winter sunshine  it s warm 	Do you know which season I dislike 	I don t know 	2
Are you going with your parents 	Yeah  my mom said she would take me 	Aren t you going with your parents 	My dad said I should go alone  so I said I ll bring you along  He agreed 	3
Are you going with your parents 	Yeah  my mom said she d take me 	Aren t you going with your parents 	They might not go  so they might not let me go either 	3
Are you going with your parents 	Yeah  my mom said she ll take me 	Aren t you going with your parents 	My parents might not agree to let me go alone 	3
You re right  Do you make a lot of money from your job 	Yes  I m doing this now 	You re right  Do you make a lot of money from your labor 	Not really  I m just a laborer 	1
I work in customer service and took a day off today 	I also work in customer service  but I am not in Beijing 	Do you know when I took a day off 	I don t know  I also don t know 	3
I work in customer service  and I took a day off today 	I also work in customer service  but I am not in Beijing 	Do you know when I took the day off 	I don t know  what do you do 	3
My favorite basketball player is Yao Ming 	I like him too 	Do you know who my favorite basketball player is 	I don t know 	2
I am a coach of the women s volleyball team 	I want to play volleyball with you 	Do you know which team I am the coach of 	Yes  you are a coach for the women s basketball team 	1
I ve also heard their songs  and I think they sound pretty good  but my favorite band is Mayday 	Where did you buy the tickets  I bought them online and they haven t been shipped yet 	Do you know what my favorite band is 	I don t know  tell me and I ll listen 	2
My child is too young  we can t keep pets  We used to have a golden retriever named Dafu  we were really attached to him and didn t want to sell him  What about you  can you keep pets at your place 	I already have two Samoyeds  I don t want to keep any more 	How many Samoyeds do you have 	One Samoyed and one golden retriever 	1
My child is too young  so we can t have pets  We used to have a golden retriever named Da Fu  We were very attached to it and couldn t bear to sell it  Hey  can your family keep dogs 	I have two Samoyeds  and I don t want to have more 	How many Samoyeds do you have 	I only have one 	1
Do you usually rest at home after having a meal 	No  I usually eat out 	Do you usually do things at home after having a meal 	Yeah  I usually have my meals at home 	3
I am taking the college entrance examination this year  I am eighteen years old 	Did you take the college entrance examination this year  What are you doing now 	Do you know how old I am 	I don t know  I only know what you are doing 	1
I am taking the college entrance examination this year  I am eighteen years old 	Are you taking the college entrance examination this year  What are you doing now 	Do you know how old I am 	I don t know  I don t know how old you are 	1
I don t really like sports  my favorite thing to do is singing  and my favorite band is the Rolling Stones 	People who don t like sports are all skinny 	Do you know what my favorite band is 	I don t know  tell me 	2
I don t really like sports  My favorite thing to do is singing  and my favorite band is the Rolling Stones 	People who don t like sports are usually skinny 	Do you know what my favorite band is 	I don t know  I only listen to English songs  I don t know any bands from China 	2
I don t really like sports  My favorite thing to do is singing  and my favorite band is the Rolling Stones 	People who don t like sports are all thin 	Do you know what my favorite band is 	I don t know  my favorite is the gentle of Mayday 	2
That s quite a coincidence  Are you married now 	Yes  I am  My child is already three years old 	How old is your child 	One week and eight months 	1
I m in middle school now  and I m 14 years old 	I m also 14 years old 	Do you know how old I am 	I don t know 	1
I like driving  only drive Toyota 	I also like driving Toyota 	Do you know what kind of car I only drive 	I don t know 	2
I started acting when I was ten years old 	What kind of play do you act in 	Do you know how old I was when I started acting 	I don t know 	3
Why don t you get a pet to keep you company 	I have a cat at home  I have been raising it for over two years 	How long has this cat been living at your house 	Less than two years  it only came to my house last winter  but it already has its own place to live now 	1
Why don t you keep a pet for company 	I have a cat at home  have been keeping it for over two years 	How long has this cat been living in your house 	One month  just born 	1
Why are you feeling so stressed  is something wrong 	No  it s just that there are some things I can t figure out 	Why are you so stressed  What s going on 	I don t know either  maybe the pressure is just too much 	3
Why are you under so much pressure  Did something happen 	No  it s just that there are some things that I can t figure out 	Why are you so stressed  What s going on 	I don t know either  it s just inexplicable 	3
So it seems you are also a marathon enthusiast 	I am an enthusiast  but just an amateur enthusiast 	Are you also a marathon enthusiast 	I m not  I just like running 	2
Can he feel that you love him very much since you fell in love with this colleague 	He said I am the woman he loves most in his life  but I don t know if it s true 	You fell in love with this colleague  Can he feel that you love him very much 	He probably can t feel it 	3
Oh  what you said seems quite reasonable  So  what do you do now 	I work as a clerk in a small company 	Hmm  what you said seems quite logical  So  what do you do now 	I m currently working as an administrative assistant in a big company 	1
I usually like to take a walk by the lake at night 	I never go out at night 	Do you know when I usually take a walk by the lake 	I don t know  I usually don t go out at night because I m scared 	3
I usually like to take a walk by the lake at night 	I m afraid to go out at night 	Do you know when I usually take a walk by the lake 	No idea  you tell me 	3
I usually like to take a walk by the lake at night 	I never go out at night 	Do you know when I usually take a walk by the lake 	I don t know  is it during the Ghost Festival 	3
I usually like to take a walk by the lake in the evening 	I never go out at night 	Do you know when I usually take a walk by the lake 	I go out for a walk in the evening  I don t know when you go 	3
I m already in my sixties this year  I m an elderly lady 	I m also in my sixties this year 	Do you know how old I am 	I don t know 	1
Is that so  then you should have a lot of salary each month  right 	Not much  just a few thousand at most 	Do you have a lot of salary each month 	Just a few tens of thousands at most 	1
Is that so  so you should have a lot of salary in a month 	Not much  just a few tens of thousands 	Do you have a lot of salary in a month 	Not much  just a few thousand dollars 	1
My favorite season is winter 	I like spring and autumn  Summer is too hot 	Do you know what my favorite season is 	I don t know  tell me 	2
My favorite season is winter 	I like spring and autumn  summer is too hot	Do you know what my favorite season is 	Is it spring  That s my guess  right 	2
My favorite season is winter 	I like spring and autumn  summer is too hot 	Do you know what my favorite season is 	Summer  it s so hot it could kill someone 	2
Does she know you like her 	I don t know  I only know she likes me 	Doesn t she know you like her 	I don t know if she knows I like her 	1
I like listening to music  My favorite musician is Lang Lang 	You can try listening to their piano  The sound of the piano is really pleasant 	Do you know who my favorite musician is 	I only know about my favorite 	2
 I also quite like running  and I take my two dogs for a walk 	I love dogs  I also love running  we can do it together 	Do you know how many dogs I have 	Are they three  	1
I also like running  and I also love taking my two dogs for a walk 	I love dogs and running  we can do it together 	Do you know how many dogs I have 	I don t know  I want to see them 	1
My favorite Mayday song is  Gentle  	I like it too 	What is your favorite song 	I don t know either  what type of songs do you like to listen to 	2
I really like G E M  I bought a lot of her electronic albums  and now I have several singles on repeat 	I also like her  Her songs are all very nice to listen to 	Do you know who I really like a lot 	I don t know  I only know you like her a lot 	2
I can t fall asleep with the novel I m reading  what are you doing 	I m also struggling to sleep  I m watching a TV series 	I can t sleep because of the novel I m reading  what are you doing 	I m watching a movie  there s nothing good to watch recently 	3
Sure  what do you like to do 	I like to read  watch movies  go shopping  and read 	Sure  what do you dislike doing 	I don t like doing anything  nor do I dislike doing anything 	2
My favorite movie right now is  Chongqing Hot Pot  	I have watched Chongqing Hot Pot too  very touching  Do you also like it 	Do you know which movie is my favorite 	I have no idea  tell me 	2
I like cooking and fishing  When I have free time on weekends  I like to go fishing with a few good friends 	I also like it  but I don t know how 	Do you know when I can go fishing 	I don t know 	3
You are very talented  You must be very busy usually  right 	Yes  I usually only have free time in the evening 	When are you usually free 	I m usually free from eight to eight thirty in the morning 	1
I am a programmer  now responsible for software programming at Tencent Headquarters 	Okay  I also studied computer science  but I don t want to work as a programmer 	Where do I work on software 	I don t know where you work  I only know software development  Where are you 	1
I am a programmer  currently responsible for software programming at Tencent headquarters 	Sure  I also studied computer science  but I don t want to be a programmer 	Where do I work on software 	I m not sure  I m not a programmer 	1
I am the youngest at 18 years old with an older sister and brother 	I am also 18 years old 	Do you know how old I am 	I don t know 	1
Yes  do you like camping and outdoor activities 	Yes  I like it  The feeling of camping is great 	Yes  do you dislike camping and outdoor activities 	No  I don t dislike them  I just don t like them 	2
What kind of work do you do  Why are you still at work so late 	I work in architectural design  I m currently working in a design company 	Oh 	How do you know I work in design 	1
It s fine  it s fine  Oh  by the way  we haven t been properly introduced  My name is Wang Nan  I m thirty years old  And you 	My name is Wang Jia  I m twenty one years old 	How old is Wang Jia 	I just turned eighteen this year  and I ll be going to college next year 	1
 Not bad  not bad  Oh  by the way  we haven t been properly introduced  My name is Wang Nan  I m thirty years old  And you  	 I m Wang Jia  twenty one this year  	 How old is Wang Jia  	 Twenty  Why  Do you need something  	1
Not bad  not bad  By the way  we haven t been properly introduced yet  My name is Wang Nan  I am thirty years old  And you 	My name is Wang Jia  I am twenty one years old 	How old is Wang Jia 	She is eighteen years old  just turned eighteen this year 	1
I m also very happy  What do you do for work 	I work in sales  How about you 	I m also very happy  What kind of work do you do 	I work in procurement  Hehe 	3
I m also very happy  What do you do for work 	I work in sales  How about you 	I m also very happy  What kind of work do you do 	I work in finance  What city are you in 	3
Where are you going to row the boat 	Just near the school 	Where do you want to row the boat 	I don t know  haven t decided yet 	3
Where are you guys going boating 	Just near the school 	Where are you planning to go boating 	I don t know  I don t even know how to row 	3
Are you here for tourism or 	I am here to work	Yes  in front of me is dark brown  Some people say that too  Are you really on a trip 	I am traveling  but not for tourism 	3
Are you here for tourism 	I am here to work 	Yes  the front of my house is dark brown  Some people say that  Are you really traveling 	I am not traveling  but I can t say I am working either  I am settling down here 	3
Do you like coffee too 	Yes  I like black coffee 	Do you also dislike drinking coffee 	I don t dislike it  I just don t like that taste 	2
You also like drinking coffee 	Yes  I like black coffee 	Do you also dislike drinking coffee 	Yes  I don t like it 	2
But I still want to go to school  I m only 16 and have to go out to work 	I also want to go to school  but my mom won t let me 	How old are you 	I don t know  you tell me 	1
But I still want to go to school  I m only 16 and I have to go out to find a job 	I want to go to school too  but my mom won t let me 	How old are you 	I m only 17 too 	1
Yes  by the way  have you learned archery 	I do archery  I am in Beijing  How about you 	Where are you from 	I am from Wuhan  Hubei  Currently working in Shenzhen 	1
Luckily  I like hamburgers  so I can have fast food anytime 	I also like hamburgers 	Do you know what kind of fast food I like the most 	I don t know  I also don t know 	2
Fortunately  I like eating hamburgers  Fast food like this can be eaten anytime 	I also like hamburgers 	Do you know what kind of fast food I like the most 	I don t know  tell me 	2
 Why do you like these outdoor sports  	 Because I just do  there s not always a reason  	 Why don t you like these outdoor sports  	 Why should I like them  	2
Did you raise a dairy cow 	No  this is from my friend s house 	Did you raise a milk cow 	Yes  I have been raising it for a long time 	3
Did you raise a cow 	No  this is from my friend s house 	Did you raise a dairy cow 	Yeah  I raised a dairy cow 	3
Like it  do you also like watching tennis 	Yes  I like watching sports games 	Yes  don t you like watching tennis too 	Yes  I don t like it 	2
I like Princess Elsa the most because she is very beautiful and kind 	I like her too 	Do you know who the princess is 	I don t know  do you know 	0
Also  it s just okay  I also really like watching basketball games  do you watch the NBA 	Yes  that s what I watch 	I also like watching basketball games  Do you watch the NBA 	No  I don t watch  I don t like watching sports games 	2
What kind of job do you plan to do after graduation 	I don t know  not even sure if I can graduate yet 	Okay	I m currently working  but I want to quit  I feel like it s not a good fit for me  I can t learn anything 	3
Oh  how long have you been writing novels 	I ve only been writing for a little over three months	How many months have you been writing for 	I think about a month and a half	3
Did you choose to learn dancing on your own  or was it chosen by your family for you 	I chose to learn it on my own 	Did you choose to learn dancing on your own  or was it chosen by your family for you 	I chose to learn  and they also helped me choose 	3
I can play a bit  do you like playing pool 	I can play pool too  but it s been a long time since I last played 	Do you not like playing pool at all 	No  I don t  I only enjoy watching others play 	2
Oh  I thought you were still in school  What kind of work do you do 	I work as a copywriter at a real estate company  What about you 	Oh  I thought you were still in school  What kind of job do you do 	I studied graphic design and now I work in interior design 	3
Oh  I thought you were still in school  So  what kind of work do you do 	I work as a copywriter and planner at a real estate company  How about you 	Oh  I thought you were still in school  So  what kind of work do you do 	I work as a graphic designer  How about you 	3
That s good  Have you started working 	Not yet  I ll start looking for a job at the end of this month 	When did you start looking for a job 	Around the middle of this month  How about you 	3
That s good  have you started working 	Not yet  I will start looking for a job at the end of this month 	When did you start looking for a job 	I am already working  I am currently an intern 	3
Sure  do you also like photography 	Yes  I enjoy taking photos and sharing them 	Yes  don t you also like photography 	No  I don t  I prefer to enjoy other people s photos 	2
Yeah  who do you like in the Flower Band 	I like their songs  and I like them as people 	Yeah  who do you dislike in the Flower Band 	I don t dislike them  just not a fan 	2
So you are in the military now  Do you have a girlfriend 	No  I am single 	So now you are a soldier  You don t have a girlfriend 	I do  But I don t like her 	1
I am a boy  do you have a boyfriend 	I am male  I have a girlfriend 	Yes	Are you male or female 	1
Don t be tired  Stop blaming me all the time  What kind of work do you do 	I work in the telecommunications industry  How about you 	Don t be tired  Stop blaming me all the time  What kind of work do you do 	I work in software development  Do you as well 	1
Don t be tired  stop blaming me all the time  what do you do for work 	I work in the telecommunications industry  how about you 	Don t be tired  stop blaming me all the time  what kind of labor do you do 	I am a software developer  currently working in an internet company 	1
Don t be tired  stop blaming me all the time  What kind of work do you do 	I work in the telecommunications industry  What about you 	Don t be tired  stop blaming me all the time  What kind of labor do you do 	I work in e commerce  Hehe 	1
So what about you  have you eaten 	Yes  I have  I m at work 	How about you  Have you eaten 	Not yet  still at work  will go eat later 	3
What about you  have you eaten yet 	Yes  I have eaten and I am at work now 	How about you  Have you eaten 	Just finished eating  getting ready for work 	3
So how about you  have you eaten yet 	I already did  I m at work 	What about you  Have you eaten yet 	Me  No  I haven t eaten yet 	3
How old is your child 	I m not married yet 	How old is your child 	My child is already over two years old 	1
Are you planning to go to the West for your honeymoon after getting married 	Yes  we plan to go to Europe 	Where are you going 	Greece  Provence  California 	0
Wow  you re so strong  As a weightlifter  you must have great strength  right 	My strength is very big 	Wow  you re so strong  As a weightlifter  you probably have great strength  right 	I don t know how big my strength is  but my fists are big 	1
Thank you  What do you do for work 	I am a small clerk  how about you 	Thank you  What kind of work do you do 	I run a small online store  selling clothes 	1
Thank you  What do you do for work 	I m just a small clerk  and you 	Thank you  What kind of work do you do 	I work in design  and I have a lot of hobbies too  I like to make handicrafts 	1
That s right  do you play games 	Yes  I do  I play games too  but I m not very good at it 	You are right  Do you play games 	Yes  I do  And I m really good at it 	1
Oh  are you an editor 	No  I work on websites 	Are you an editor 	Yes  I am a website editor 	1
I am from Jiangsu  but I have been to Beijing 	I am from Beijing  but I have also been to Jiangsu 	Which city have you been to 	I don t know  I went to Changzhou 	3
Other than painting  do you have a job 	Yes  I do  I m currently working in the design field 	Do you have any other job besides painting 	Yes  but I m not doing it anymore 	3
Are you particularly envious of other people s wives 	I envy other people s husbands	Are you particularly jealous of other people s wives 	I also envy other people s daughters in law	2
Are you particularly envious of other people s wives 	I envy other people s husbands 	Are you particularly jealous of other people s wives 	Yes  I envy them to death  but my husband won t buy me anything 	2
I m 15 years old and currently in high school 	Me too  but I ve already graduated from college 	Do you know how old I am 	I don t know 	1
I am watching an adventure show  what do you do for a living 	I am a photographer  how about you 	I am watching an adventure drama  what job do you do 	I work in interior design  how about you 	1
Do you really like playing basketball 	It s okay  just a liking 	Do you really dislike playing basketball 	I don t dislike it  just not fond of it 	2
Do you often go to the gym 	Occasionally  occasionally 	Aren t you usually at the gym 	Yes  but I haven t been recently 	3
I really like rock music  Zheng Jun is my favorite singer 	Me too 	Do you know who my favorite singer is 	I don t know 	2
What do you usually do in your free time 	Read books  watch movies  sleep  read books  sleep 	What do you usually get bored of doing in your free time 	Read books  listen to music  daydream  read books 	2
What do you like to do in your free time 	Reading  watching movies  sleeping  reading  sleeping	What do you dislike to do in your free time 	I don t know  I just know I don t like sleeping	2
That s pretty nice too  Where have you been 	I ve been to many places  Right now  I m in Yunnan 	What s the name of the country you re in 	I m in Thailand now 	1
That s pretty good  Where have you been 	I ve been to many places  Right now I m in Yunnan 	What is the name of the country you are in 	I am currently in Myanmar 	1
That s pretty nice  Where have you been 	I ve been to many places  Right now I m in Yunnan 	What s the name of the country you re in 	Myanmar  How about you 	1
I like playing League of Legends with my friends  I have been playing this game for six years 	It s been a long time since I last played  my skills have deteriorated a lot 	Do you know how many years I have been playing League of Legends 	I don t know  you are a pro 	3
I like to play League of Legends with my friends  I have been playing this game for six years 	It s been a long time since I played  my skills have decreased a lot 	Do you know how many years I have been playing League of Legends 	I don t know  you tell me 	3
I also like the teddy bear in the main character s hand  I have collected many teddy bear plush toys 	I like teddy bears too 	Do you know what animal the main character is holding in his hand 	I don t know 	1
Oh  I see  Do you pass by here on your way to work 	No  I live around here 	Oh  I see  Do you pass by here on your way home from work 	Yes  I pass by here on my way to work 	3
 I graduated from Peking University  which means I am a pillar of the nation  	 Are you from Beida Qingniao  	 Do you know where I graduated from  	 Where did you graduate from  	1
Why did you not continue with school after graduating from high school  Was there a specific reason 	I didn t attend high school  I went straight to a vocational college 	Why didn t you continue studying after high school  Was there no reason 	If I didn t want to go  why bother with so many  whys  	3
Why didn t you continue your studies after graduating from high school  Is there a reason 	I didn t go to high school  I went directly to a vocational college 	Why didn t you go to school after graduating from high school  Do you have no reason 	I didn t go to school after graduating from junior high school 	3
Why didn t you continue your studies after graduating from high school  is there any reason 	I didn t go to high school  I went straight to college	Why didn t you go to school after graduating from high school  Don t you have a reason 	I have reasons  but I don t want to say	3
Oh  how long do you work in a day 	From 8 30 in the morning to 12  and from 2 30 to 5 30 in the afternoon 	Oh  how many hours do you work in a day 	I m not sure  I haven t counted  It should be around 8 or 9 hours  anyway  it s very busy 	3
Oh  how long do you work each day 	From 8 30 AM to noon  and from 2 30 PM to 5 30 PM 	Oh  so how long do you labor each day 	Less than an hour 	3
Oh  so how long do you work in a day 	From 8 30 in the morning to 12 o clock  and from 2 30 to 5 30 in the afternoon 	Oh  I see  So how long do you work in a day 	I used to work 8 hours a day at the beginning  now it s 4 hours a day 	3
I am from Henan  where are you from 	Where in Henan  I am from Jiaozuo 	Where is he 	We are both from Nanyang  he is in Beijing 	1
Good afternoon  where are you from 	Henan  how about you 	What s the name of the city you live in 	I m from Handan  Hebei  I work in Beijing  How about you 	1
I quite like it  do you too 	Yes  I also like chatting 	I do  Don t you 	No  I just like chatting with you 	2
I quite like it  Do you 	Yes  I also enjoy chatting 	I do  Don t you 	No  I don t like talking to strangers 	2
I like riding a bike on weekends 	Me too  Where are you from 	Do you know when I like to ride a bike 	I don t know  why 	2
I like riding my bike on weekends 	I like it too  Where are you from 	Do you know when I like to ride my bike 	You didn t say  how would I know  You tell me 	2
I like riding bicycles on weekends 	I like it too  Where are you from 	Do you know when I like to ride bicycles 	Hmm  I don t know  Why don t you tell me 	2
I like riding bicycles on weekends  	I like it too  Where are you from  	Do you know when I like to ride bicycles  	I know  when you miss me  	2
I have a cat at home  I love it so much  Do you have any pets at home 	I have two cats 	How many cats do you have at home 	One big one  one small one  and two more small ones 	1
You are all red  from head to toe  Do you like the color red 	I don t like red  I like blue  But I am wearing red 	You are all red  from head to toe  Do you hate the color red 	I like blue  red  and green 	2
Hello  I am 77 years old this year and have retired long ago  how about you 	Hello  I am already 55 years old this year 	When did you turn 55 	I am already 50  thank you for your concern 	1
Are both of your parents from Northeast China 	My mom isn t  my dad is  but he can t even understand Northeastern dialect 	Are your parents from Northeast China 	Yeah  my grandpa is too 	1
So are both of your parents from Northeast China 	No  my mom isn t  my dad is  but he can t understand Northeastern dialect either 	Are your parents from Northeast China 	No  they are from Linyi  Shandong 	1
I m having lunch  have you eaten 	I just finished eating  how about you 	I m having lunch  Aren t you eating 	I haven t eaten yet  are you going to treat me 	3
I like it  what genre of movies do you like to watch 	I prefer art films  how about you 	I like it  what genre of movies do you get tired of 	I don t like watching art films 	2
I like it  What genre of movies do you like 	I prefer art films  And you 	I like it  What genre of movies do you find boring 	I m not very fond of art films  I like watching action movies 	2
Sure  what kind of work do you do 	I work in sales  how about you 	Sure  what kind of work do you do 	I work as an assistant to the boss 	1
Sure  what do you do for work 	I work in sales  how about you 	Sure  what kind of work do you do 	Hehe  I am a junior accountant	1
I m 28 years old  I m from Chongqing  and I ve been learning to make cookies recently  My favorite is chocolate chip cookies 	I also like chocolate chip cookies 	Do you know how old I am 	I don t know  But I like to eat 	1
Sure  do you usually like to read horror novels 	Not really  I can t sleep after reading them 	I see  do you usually hate reading horror novels 	I used to read them before  but not anymore  I find it a bit boring 	2
We are the same age  What do you do  	I work as a laborer  how about you  	We are the same age  What do you do  	I run a small convenience store 	1
We re the same age  what do you do 	I work  what about you 	We re the same age  What do you do 	You run a business  right  I stay at home and take care of the children 	1
Do you have any other hobbies besides singing 	Yes  playing basketball 	Do you have any other hobbies besides singing 	No  I just sing in my free time 	2
I m a basketball player  I just graduated from a sports school and joined the city basketball team 	I also do track and field  but it s just a hobby for me  You seem to be a professional 	Do you know which team I joined 	I don t know  I m just guessing  Haha 	3
I am a basketball player  I just graduated from a sports school and joined the city basketball team 	I also practice athletics  but it s just a hobby for me  Yours should be professional 	Do you know which team I joined 	I don t know  but I feel like it should be an official one 	3
I am a basketball player  I just graduated from the sports school and joined the city basketball team 	I also do track and field  but it s just a hobby for me  Yours should be professional 	Do you know which team I joined 	I don t know  which one 	3
I m a girl  today my mother is not at home  no one is cooking 	Then come to my house  I ll cook for you to eat 	When is my mother not at home 	I don t know about that 	3
I work as an accountant in a company  how old are you this year 	I m 23 years old this year  and you 	How old are you 	I m 24 years old this year  so you should be older than me  right 	1
Do you like Jiang Wen s movies 	I like them  I like all of his movies 	You don t like Jiang Wen s movies 	No  I don t  I like to read his books 	2
Do you like Jiang Wen s movies 	Yes  I like them  I like all of his movies 	Don t you like Jiang Wen s movies 	No  I don t  I like art films 	2
I am responsible for recommending houses to customers  and I have to stand at the door all day to welcome customers 	Where do you sell houses 	Do you know how many days a week I have to stand at the door to welcome customers 	I don t know  but I know your job must be hard  right 	3
I am responsible for recommending houses to customers  I have to stand at the door all day to welcome customers 	Where do you sell houses 	Do you know how many days a week I have to stand at the door to welcome customers 	I don t know  I don t sell houses  I just want to buy a house  What type of houses do you sell 	3
So you have things you like 	Yes  but I don t want to do them 	You don t like them 	Not really  I guess 	2
I am a Beijing local  the pace in Beijing  Shanghai  and Guangzhou is all fast  I walk my curly haired dog named YouTiao after work  that s when I finally feel relaxed 	I am also from Beijing  my dog is also named YouTiao 	Do you know which city I am from 	I don t know  where are you from 	1
I hope so  Do you have children 	Yes  I do  I have two sons and one daughter 	How many children do you have 	Two  one boy and one girl 	1
I hope so  do you have children 	Yes  I have two sons and one daughter 	How many children do you have 	Two  also one son 	1
Fortunately  I like eating hamburgers  so I can have fast food anytime 	But you don t like eating hamburgers  Do you need to clarify this issue with your husband 	Do you know what kind of fast food I like the most 	I m not sure  I don t like fast food 	2
Fortunately  I like eating hamburgers  so I can eat fast food anytime 	But you should clarify this issue with your husband  don t you 	Do you know what kind of fast food I like the most 	I don t know  tell me 	2
I am a basketball player  just graduated from sports school and joined the city basketball team 	I am also a basketball enthusiast  but I am just a casual player 	Do you know which team I joined 	I am not sure  which team are you in 	1
I am a basketball player  and I just graduated from the sports school and joined the city basketball team 	I am also a basketball enthusiast  but I am just there to watch 	Do you know which team I joined 	I don t know  you tell me 	1
I am in business  owning a small shop  how about you 	I run a small online store  making three to four thousand a month 	How much do you earn in January 	Not much  only about eight to nine thousand a month 	1
I am in business  I have my own small shop  how about you 	I have a small online store  and I earn around three to four thousand a month 	How much money did you earn in January 	It s possible to earn a billion in a month 	1
Yes  that s what I thought  why go to school without students 	We re going to find classmates to play with 	Yes  that s what I thought  why go to campus without learners 	We re going to study 	3
I like the movie  Charlotte s Trouble  the most right now 	I like it too 	Do you know which movie I like the most 	I don t know 	2
I am from Shandong  I live in Dezhou  Shandong 	I am also from Dezhou  I am studying in Jinan 	Where do I come from 	Which province are you from 	1
I am 17 years old  and I will be going to university soon  I heard that university life is very free  I am looking forward to it 	I am also 17 years old  but I am a male 	Do you know how old I am 	I don t know 	1
哈哈好吧 那你喜欢做什么 	我喜欢睡觉 	哈哈好吧 那你厌烦做什么 	睡觉啊 上网啊 看书啊 看电影啊 	2
Haha  okay  what do you like to do 	I like sleeping 	Haha  okay  what do you dislike doing 	Sleeping  reading  watching movies  eating 	2
I don t know  I m just 20 years old and still in college 	I m also 20  I m also still in school 	Do you know how old I am 	I don t know  I just want to say I am the same as you 	1
Tell me about yourself  what do you do 	I am a student  I m in Beijing  How about you 	Where are you from 	I m from Beijing  I work in Beijing 	1
Hello  are you a boy or a girl 	I m a boy  how about you 	Hello  are you a graduate or a girl 	I m a girl  which school are you from 	1
I really like rock music  Zheng Jun is my favorite singer 	I like it too  but I haven t heard of him 	Do you know who my favorite singer is 	If you tell me  I ll know 	2
I really like rock music  Zheng Jun is my favorite singer 	I also like it  but I haven t heard of him 	Do you know who my favorite singer is 	I have no idea  I usually listen to more popular music and not much rock 	2
You are so young  what year are you in now  	I am in my fourth year  I am about to graduate  how about you  	What is the name of your class  	I am from the class of 2011  I have already graduated  	1
So great  Do you have a lot of fans on the platform 	No  I m just a small fry 	Great  Will you have a lot of fans on the platform 	Yes  I will  What kind of fans do you want 	0
That s great  Do you have many fans on the platform 	No  I m just a small fry 	That s too bad  Do you have a lot of fans on the platform 	Yes  but they re all zombie fans 	0
That s great  Do you have a lot of fans on the platform 	No  I m just a small fry 	That s awesome  Will there be many fans on the platform 	Yes  but I m just lurking 	0
Oh  I see  I like cooking  What do you like to do 	I like cooking  How about you 	Oh  I see  I like cooking  What do you hate doing 	I like cooking  I hate making dishes 	2
Oh  I see  So  I enjoy cooking  What do you like to do 	I like cooking too  How about you 	Oh  I see  So  I enjoy cooking  What do you dislike doing 	I dislike cooking  I hate cooking meals 	2
Oh I see  I like cooking  what do you like to do 	I like cooking  how about you 	Oh I see  I like cooking  what do you dislike doing 	I dislike cooking  I dislike washing dishes  I dislike cleaning dishes 	2
Have you started working 	Not yet  but soon  How about you 	Did you lose your job 	Yes  I did  Where are you now 	1
I am a college student now  There are six people in our dormitory  It is impossible for me to live alone in any case 	Well  I am also alone 	Do you know how many people are in the dormitory 	I don t know 	1
I m 15 years old  don t look down on me for being young 	I don t look down on you for being young  I m also 15 years old 	Do you know how old I am 	I don t know  I only know you are younger than me 	1
Is your job always required to use a computer 	No  my job is very complex  and the computer is just a tool 	Is your work always required to use a computer 	Yes  it is always needed 	1
My favorite place is Chengdu  I am from Beijing 	People from Chengdu are in Beijing 	Do you know the name of the city I come from 	I don t know  I only know Chengdu 	1
The Chinese women s volleyball team is my favorite to watch 	I also enjoy watching 	Do you know which team I like the most 	I don t know 	2
Do you often go to the gym 	I go occasionally  but I usually go in the evenings 	When do you usually go 	I usually go in the afternoon  and sometimes I also go in the evening 	3
I work very hard  I am a voice actor and can speak six languages 	Your voice is very pleasant  I like listening to you talk 	Do you know how many languages I can speak 	I don t know  I just know you are very beautiful 	1
Wow  do you have a big family 	Not really  just my mom and me 	How many children do you have 	Two  and one younger brother 	1
I also like that I have two cats 	I have a dog 	How many cats do I have 	You have a lot 	1
I am from Beijing  where are you from 	I am from Northeast China and working in Beijing 	Which part of China are you from 	I am from Beijing  how about you 	1
I am watching my favorite host He Jiong hosting Happy Camp 	Me too  I love He Jiong the most 	Do you know who my favorite host is 	No  I don t know 	2
Is that so  what do you do for work 	I work at an internet company  how about you 	Is that so  what type of labor do you do 	If I were to labor  it would probably be doing manual work 	1
No  I am Chinese  Where are you from 	I am from Sichuan  and you 	No  I am Chinese  Where are you from 	I am from Beijing  and I work there now 	1
No  I am Chinese  where are you from 	I am from Sichuan  how about you 	No  I am from China  Where are you from 	I am from Chongqing  I came from Chengdu 	1
